tên sản phẩm,mã số sản phẩm,kích thước tổng,màu phiên bản,số thứ tự,mã vật liệu,mã linh kiện,tên vật liệu,quy cách,chất liệu,màu sắc,thuộc tính,số lượng
BOM-LGS723-2 列 2 层 5 tủ ngăn kéo-39inch,LGS723BH02S,300Dx987Wx681Hmm,màu đen,29,XHBBL010,无,nhãn STT BL,∅10mm,giấy decal,nền trắng chữ đen,vật liệu đóng gói,1
BOM-LGS723-2 列 2 层 5 tủ ngăn kéo-39inch,LGS723BH02S,300Dx987Wx681Hmm,màu đen,30,XHBBR010,无,nhãn STT BR,∅10mm,giấy decal,nền trắng chữ đen,vật liệu đóng gói,1
BOM-LGS723-2 列 2 层 5 tủ ngăn kéo-39inch,LGS723BH02S,300Dx987Wx681Hmm,màu đen,31,JGB120052,无,nhãn cảnh báo,120×52mm,giấy decal,theo mẫu,vật liệu đóng gói,1
BOM-LGS723-2 列 2 层 5 tủ ngăn kéo-39inch,LGS723BH02S,300Dx987Wx681Hmm,màu đen,1,LNSLSD65254BZ,1,L vít lục giác có đầu chữ thập,S4,#10,mạ kẽm,Túi ngũ kim,1
BOM-LGS723-2 列 2 层 5 tủ ngăn kéo-39inch,LGS723BH02S,300Dx987Wx681Hmm,màu đen,2,LNBS57253BZ,2,L cờ lê lục giác,S3,#10,mạ kẽm,Túi ngũ kim,1
BOM-LGS723-2 列 2 层 5 tủ ngăn kéo-39inch,LGS723BH02S,300Dx987Wx681Hmm,màu đen,3,NLPLS6022BH,3,M6x22 ốc lục giác,M6x22mm,#10,màu đen,Túi ngũ kim,30+2
BOM-LGS723-2 列 2 层 5 tủ ngăn kéo-39inch,LGS723BH02S,300Dx987Wx681Hmm,màu đen,4,NLPLS6010BH,4,M6x10 ốc lục giác,M6x10mm,#10,màu đen,Túi ngũ kim,4+1
BOM-LGS723-2 列 2 层 5 tủ ngăn kéo-39inch,LGS723BH02S,300Dx987Wx681Hmm,màu đen,5,BCLS129228BH,5,tay nắm,129x22x8mm,PP&GF40,màu đen,Túi ngũ kim,5
BOM-LGS723-2 列 2 层 5 tủ ngăn kéo-39inch,LGS723BH02S,300Dx987Wx681Hmm,màu đen,6,ZGLS4010CZ,6,ST4x10 ốc tự cắt đầu tròn chữ thập,ST4x10mm,#10,màu đen,Túi ngũ kim,10+2
BOM-LGS723-2 列 2 层 5 tủ ngăn kéo-39inch,LGS723BH02S,300Dx987Wx681Hmm,màu đen,7,SLPZLS6030WH,7,Ốc tắc kê nhựa,6x30mm,PP,màu trắng,Túi ngũ kim,2
BOM-LGS723-2 列 2 层 5 tủ ngăn kéo-39inch,LGS723BH02S,300Dx987Wx681Hmm,màu đen,8,ZGLS3560BH,7,ốc tự cắt,M3.5*60mm,#10,màu đen,Túi ngũ kim,2
BOM-LGS723-2 列 2 层 5 tủ ngăn kéo-39inch,LGS723BH02S,300Dx987Wx681Hmm,màu đen,9,TZJD629825BH,8,10-chân đế,M6x10mm,PP&thép mạ kẽm,màu đen,Túi ngũ kim,4
BOM-LGS723-2 列 2 层 5 tủ ngăn kéo-39inch,LGS723BH02S,300Dx987Wx681Hmm,màu đen,10,GSSNZGLS5040BH,9,ST5X38 ốc tự khoan lục giác,Ø5x38mm,#10,màu đen,Túi ngũ kim,4
BOM-LGS723-2 列 2 层 5 tủ ngăn kéo-39inch,LGS723BH02S,300Dx987Wx681Hmm,màu đen,11,PTZGLS6308BH,10,ST3.5X12 ốc tự cắt đầu bằng chữ thập,ST3.5x12mm,#10,màu đen,Túi ngũ kim,2
