tên sản phẩm,mã số sản phẩm,kích thước tổng,màu phiên bản,số thứ tự,mã vật liệu,mã linh kiện,tên vật liệu,quy cách,chất liệu,màu sắc,thuộc tính,số lượng
BOM-LGS833-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-45inch,LGS833BH02S,300Dx1138Wx681Hmm,màu đen,20,PPHJ1285,无,PP góc nhựa,"đường kính trong cao 12mm,độ dày cạnh 8.5mm",PP,màu đen,vật liệu đóng gói,8
BOM-LGS833-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-45inch,LGS833BH02S,300Dx1138Wx681Hmm,màu đen,21,LGS833PM001,无,mút xốp,"20kg,320×100×8mm",EPS mút xốp,màu trắng,vật liệu đóng gói,2
BOM-LGS833-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-45inch,LGS833BH02S,300Dx1138Wx681Hmm,màu đen,22,LGS833PM002,无,mút xốp,"16kg,300×35×20mm",EPS mút xốp,màu trắng,vật liệu đóng gói,1
BOM-LGS833-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-45inch,LGS833BH02S,300Dx1138Wx681Hmm,màu đen,23,LGS833PM003,无,mút xốp,"20kg,90×50×7mm",EPS mút xốp,màu trắng,vật liệu đóng gói,4
BOM-LGS833-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-45inch,LGS833BH02S,300Dx1138Wx681Hmm,màu đen,24,LGS833ZK,无,giấy lót,sóng đơn 1100×60mm,giấy carton sóng đơn,màu giấy,vật liệu đóng gói,2
BOM-LGS833-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-45inch,LGS833BH02S,300Dx1138Wx681Hmm,màu đen,25,LGS833SMS,无,LGS833 sách hướng dẫn,A4,giấy couché,đen trắng,vật liệu đóng gói,1
BOM-LGS833-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-45inch,LGS833BH02S,300Dx1138Wx681Hmm,màu đen,26,XHBBL010,无,nhãn STT BL,∅10mm,giấy decal,nền trắng chữ đen,vật liệu đóng gói,1
BOM-LGS833-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-45inch,LGS833BH02S,300Dx1138Wx681Hmm,màu đen,27,XHBBR010,无,nhãn STT BR,∅10mm,giấy decal,nền trắng chữ đen,vật liệu đóng gói,1
BOM-LGS833-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-45inch,LGS833BH02S,300Dx1138Wx681Hmm,màu đen,28,JGB120052,无,nhãn cảnh báo,120×52mm,giấy decal,theo mẫu,vật liệu đóng gói,1
BOM-LGS833-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-45inch,LGS833BH02S,300Dx1138Wx681Hmm,màu đen,1,LNSLSD65254BZ,1,L vít lục giác có đầu chữ thập,S4,#10,mạ kẽm,Túi ngũ kim,1
BOM-LGS833-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-45inch,LGS833BH02S,300Dx1138Wx681Hmm,màu đen,2,LNBS57253BZ,2,L cờ lê lục giác,S3,#10,mạ kẽm,Túi ngũ kim,1
BOM-LGS833-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-45inch,LGS833BH02S,300Dx1138Wx681Hmm,màu đen,3,NLPLS6022BH,3,M6x22 ốc lục giác,M6x22mm,#10,màu đen,Túi ngũ kim,24+2
BOM-LGS833-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-45inch,LGS833BH02S,300Dx1138Wx681Hmm,màu đen,4,NLPLS6010BH,4,M6x10 ốc lục giác,M6x10mm,#10,màu đen,Túi ngũ kim,4+1
BOM-LGS833-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-45inch,LGS833BH02S,300Dx1138Wx681Hmm,màu đen,5,BCLS129228BH,5,tay nắm,129x22x8mm,PP&GF40,màu đen,Túi ngũ kim,6
BOM-LGS833-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-45inch,LGS833BH02S,300Dx1138Wx681Hmm,màu đen,6,ZGLS4010CZ,6,ST4x10 ốc tự cắt đầu tròn chữ thập,ST4x10mm,#10,màu đen,Túi ngũ kim,12+2
BOM-LGS833-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-45inch,LGS833BH02S,300Dx1138Wx681Hmm,màu đen,7,SLPZLS6030WH,7,Ốc tắc kê nhựa,6x30mm,PP,màu trắng,Túi ngũ kim,2
BOM-LGS833-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-45inch,LGS833BH02S,300Dx1138Wx681Hmm,màu đen,8,ZGLS3560BH,7,ốc tự cắt,M3.5*60mm,#10,màu đen,Túi ngũ kim,2
BOM-LGS833-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-45inch,LGS833BH02S,300Dx1138Wx681Hmm,màu đen,9,TZJD629825BH,8,10-chân đế,M6x10mm,PP&thép mạ kẽm,màu đen,Túi ngũ kim,6
BOM-LGS833-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-45inch,LGS833BH02S,300Dx1138Wx681Hmm,màu đen,10,NLDP15508020BH,9,lông đền nhựa,đường kính ngoài 15.5×lỗ trong 8.0×厚 2.0mm,PP,màu đen,Túi ngũ kim,2
BOM-LGS833-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-45inch,LGS833BH02S,300Dx1138Wx681Hmm,màu đen,11,GSSNZGLS5040BH,10,ST5X38 ốc tự khoan lục giác,Ø5x38mm,#10,màu đen,Túi ngũ kim,4
BOM-LGS833-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-45inch,LGS833BH02S,300Dx1138Wx681Hmm,màu đen,12,PTZGLS6308BH,11,ST3.5X12 ốc tự cắt đầu bằng chữ thập,ST3.5x12mm,#10,màu đen,Túi ngũ kim,2
