tên sản phẩm,mã số sản phẩm,kích thước tổng,màu phiên bản,số thứ tự,mã vật liệu,mã linh kiện,tên vật liệu,quy cách,chất liệu,màu sắc,thuộc tính,số lượng
BOM-LGS434-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-57inch,LGS434BH02S,350Dx1468Wx681Hmm,màu đen,42,XHBBR010,无,nhãn STT BR,∅10mm,giấy decal,nền trắng chữ đen,vật liệu đóng gói,1
BOM-LGS434-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-57inch,LGS434BH02S,350Dx1468Wx681Hmm,màu đen,43,JGB120052,无,nhãn cảnh báo,120×52mm,giấy decal,theo mẫu,vật liệu đóng gói,1
BOM-LGS434-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-57inch,LGS434BH02S,350Dx1468Wx681Hmm,màu đen,1,LNSLSD65254BZ,1,L vít lục giác có đầu chữ thập,S4,#10,mạ kẽm,Túi ngũ kim,2
BOM-LGS434-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-57inch,LGS434BH02S,350Dx1468Wx681Hmm,màu đen,2,NLPLS6022BH,2,M6x22 ốc lục giác,M6x22mm,#10,màu đen,Túi ngũ kim,34+2
BOM-LGS434-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-57inch,LGS434BH02S,350Dx1468Wx681Hmm,màu đen,3,NLPLS6010BH,3,M6x10 ốc lục giác,M6x10mm,#10,màu đen,Túi ngũ kim,12+2
BOM-LGS434-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-57inch,LGS434BH02S,350Dx1468Wx681Hmm,màu đen,4,BCLS129228BH,4,tay nắm,129x22x8mm,PP&GF40,màu đen,Túi ngũ kim,8
BOM-LGS434-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-57inch,LGS434BH02S,350Dx1468Wx681Hmm,màu đen,5,ZGLS4010CZ,5,ST4x10 ốc tự cắt đầu tròn chữ thập,ST4x10mm,#10,màu đen,Túi ngũ kim,16+2
BOM-LGS434-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-57inch,LGS434BH02S,350Dx1468Wx681Hmm,màu đen,6,SLPZLS6030WH,6,Ốc tắc kê nhựa,6x30mm,PP,màu trắng,Túi ngũ kim,2
BOM-LGS434-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-57inch,LGS434BH02S,350Dx1468Wx681Hmm,màu đen,7,ZGLS3560BH,6,ốc tự cắt,M3.5*60mm,#10,màu đen,Túi ngũ kim,2
BOM-LGS434-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-57inch,LGS434BH02S,350Dx1468Wx681Hmm,màu đen,8,TZJD629825BH,7,10-chân đế,M6x10mm,PP&thép mạ kẽm,màu đen,Túi ngũ kim,6
BOM-LGS434-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-57inch,LGS434BH02S,350Dx1468Wx681Hmm,màu đen,9,NLDP15508020BH,8,lông đền nhựa,đường kính ngoài 15.5×lỗ trong 8.0×厚 2.0mm,PP,màu đen,Túi ngũ kim,2
BOM-LGS434-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-57inch,LGS434BH02S,350Dx1468Wx681Hmm,màu đen,10,MS6030YS,9,6x30 chốt gỗ,Ø6x30mm,木,màu gỗ,Túi ngũ kim,3
BOM-LGS434-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-57inch,LGS434BH02S,350Dx1468Wx681Hmm,màu đen,11,LNBS57253BZ,10,L cờ lê lục giác,S3,#10,mạ kẽm,Túi ngũ kim,1
BOM-LGS434-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-57inch,LGS434BH02S,350Dx1468Wx681Hmm,màu đen,12,PTZGLS6308BH,11,ST3.5X12 ốc tự cắt đầu bằng chữ thập,ST3.5x12mm,#10,màu đen,Túi ngũ kim,2
