tên sản phẩm,mã số sản phẩm,kích thước tổng,màu phiên bản,số thứ tự,mã vật liệu,mã linh kiện,tên vật liệu,quy cách,chất liệu,màu sắc,thuộc tính,số lượng
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,9,LGS433XZQSLBH,L2,LGS333_334_433_434 thanh dọc giữa-trước,391x15x15mm,Q195,đen nhám,linh kiện,2
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,10,LGS433XZHSLBH,L1,LGS333_334_433_434 thanh dọc giữa-sau,391x15x15mm,Q195,đen nhám,linh kiện,2
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,11,LGS433XQHLBH,G,LGS333_433_733_833 Thanh dưới trước,1098x15x15mm,Q195,đen nhám,linh kiện,1
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,12,LGS433XHHLBH,F,LGS333_433_733_833 Thanh dưới sau,1098x15x15mm,Q195,đen nhám,linh kiện,1
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,13,LGS433CB101BH,C,LGS433-tấm tầng,542x290x12mm,PB,màu đen,linh kiện,1
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,14,LGS433DB101BH,A,LGS433-Mặt bàn trên,1138x300x12mm,PB,màu đen,linh kiện,1
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,15,LGS433SZKBH,I2,LGS433 khung đỡ-phải,290x178x15mm,Q195,đen nhám,linh kiện,1
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,16,LGS433SZKBH,I1,LGS433 khung đỡ-trái,290x178x15mm,Q195,đen nhám,linh kiện,1
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,17,LGS433SQHLDEPBH,J,LGS433 thanh trên,1098x31x15mm,Q195,đen nhám,linh kiện,2
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,18,BC255282166BH,Y10,LGS túi vải 25.7x28x16.8,280x257x168mm,MDF&vải không dệt,màu đen,linh kiện,2
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,19,BC348282186BH,Y05,LGS túi vải 35x28x18.7,280x350x187mm,MDF&vải không dệt,màu đen,linh kiện,6
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,20,BCDB24527223BH,Z01,LGS đáy túi vải 28x25.7,275x252x3mm,MDF&vải không dệt,màu đen,linh kiện,2
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,21,BCDB33827223BH,Z05,LGS đáy túi vải 28x35,275x345x3mm,MDF&vải không dệt,màu đen,linh kiện,6
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,22,PC221BH,S,ổ cắm điện,tiêu chuẩn Anh-2AC+1USB+1TypeC ổ cắm,ABS,màu đen,linh kiện,1
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,23,LGS433PKXBH,无,thùng carton,1185×330×110mm,giấy carton,màu giấy,vật liệu đóng gói,1
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,24,ZHJ5050100,无,giấy nẹp,50×50×100mm,giấy carton,màu giấy,vật liệu đóng gói,4
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,25,PPHJ1285,无,PP góc nhựa,"đường kính trong cao 12mm,độ dày cạnh 8.5mm",PP,màu đen,vật liệu đóng gói,8
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,26,LGS433PM001,无,mút xốp,"20kg,320×100×8mm",EPS mút xốp,màu trắng,vật liệu đóng gói,2
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,27,LGS433PM002,无,mút xốp,"16kg,925×295×10mm",EPS mút xốp,màu trắng,vật liệu đóng gói,2
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,28,LGS434005,无,mút xốp,"16kg,610×310×6mm",EPS mút xốp,màu trắng,vật liệu đóng gói,1
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,29,LGS433ZK,无,giấy lót,sóng đơn 1100×60mm,giấy carton sóng đơn,màu giấy,vật liệu đóng gói,1
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,30,LGS433SMS,无,LGS433 sách hướng dẫn,A4,giấy couché,đen trắng,vật liệu đóng gói,1
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,31,XHBBL010,无,nhãn STT BL,∅10mm,giấy decal,nền trắng chữ đen,vật liệu đóng gói,1
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,32,XHBBR010,无,nhãn STT BR,∅10mm,giấy decal,nền trắng chữ đen,vật liệu đóng gói,1
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,33,JGB120052,无,nhãn cảnh báo,120×52mm,giấy decal,theo mẫu,vật liệu đóng gói,1
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,1,LNSLSD65254BZ,1,L vít lục giác có đầu chữ thập,S4,#10,mạ kẽm,Túi ngũ kim,1
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,2,NLPLS6022BH,2,M6x22 ốc lục giác,M6x22mm,#10,màu đen,Túi ngũ kim,26+2
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,3,NLPLS6010BH,3,M6x10 ốc lục giác,M6x10mm,#10,màu đen,Túi ngũ kim,8+2
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,4,BCLS129228BH,4,tay nắm,129x22x8mm,PP&GF40,màu đen,Túi ngũ kim,8
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,5,ZGLS4010CZ,5,ST4x10 ốc tự cắt đầu tròn chữ thập,ST4x10mm,#10,màu đen,Túi ngũ kim,16+2
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,6,SLPZLS6030WH,6,Ốc tắc kê nhựa,6x30mm,PP,màu trắng,Túi ngũ kim,2
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,7,ZGLS3560BH,6,ốc tự cắt,M3.5*60mm,#10,màu đen,Túi ngũ kim,2
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,8,TZJD629825BH,7,10-chân đế,M6x10mm,PP&thép mạ kẽm,màu đen,Túi ngũ kim,6
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,9,NLDP15508020BH,8,lông đền nhựa,đường kính ngoài 15.5×lỗ trong 8.0×厚 2.0mm,PP,màu đen,Túi ngũ kim,2
BOM-LGS433-3 列 3 Phiên bản tầng mở có đèn và điện 8 tủ ngăn kéo-45inch,LGS433BH02S,300Dx1138Wx681Hmm,màu đen,10,PTZGLS6308BH,9,ST3.5X12 ốc tự cắt đầu bằng chữ thập,ST3.5x12mm,#10,màu đen,Túi ngũ kim,2
